@relation proteina_completatreinamento-weka.filters.unsupervised.attribute.Normalize-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N10-F1

@attribute A numeric
@attribute B numeric
@attribute C numeric
@attribute D numeric
@attribute E numeric
@attribute F numeric
@attribute G numeric
@attribute H numeric
@attribute I numeric
@attribute J numeric
@attribute L numeric
@attribute M numeric
@attribute N numeric
@attribute O numeric
@attribute P numeric
@attribute Q numeric
@attribute R numeric
@attribute S numeric
@attribute T numeric
@attribute U numeric
@attribute V numeric
@attribute X numeric
@attribute Z numeric
@attribute A1 numeric
@attribute B1 numeric
@attribute C1 numeric
@attribute D1 numeric
@attribute E1 numeric
@attribute F1 numeric
@attribute G1 numeric
@attribute H1 numeric
@attribute I1 numeric
@attribute J1 numeric
@attribute L1 numeric
@attribute M1 numeric
@attribute N1 numeric
@attribute O1 numeric
@attribute P1 numeric
@attribute Q1 numeric
@attribute R1 numeric
@attribute S1 numeric
@attribute T1 numeric
@attribute U1 numeric
@attribute V1 numeric
@attribute X1 numeric
@attribute Z1 numeric
@attribute A2 numeric
@attribute B2 numeric
@attribute C2 numeric
@attribute D2 numeric
@attribute E2 numeric
@attribute F2 numeric
@attribute G2 numeric
@attribute H2 numeric
@attribute I2 numeric
@attribute J2 numeric
@attribute L2 numeric
@attribute M2 numeric
@attribute N2 numeric
@attribute O2 numeric
@attribute P2 numeric
@attribute Q2 numeric
@attribute R2 numeric
@attribute S2 numeric
@attribute T2 numeric
@attribute U2 numeric
@attribute V2 numeric
@attribute X2 numeric
@attribute Z2 numeric
@attribute A3 numeric
@attribute B3 numeric
@attribute C3 numeric
@attribute D3 numeric
@attribute E3 numeric
@attribute F3 numeric
@attribute G3 numeric
@attribute H3 numeric
@attribute I3 numeric
@attribute J3 numeric
@attribute L3 numeric
@attribute M3 numeric
@attribute N3 numeric
@attribute O3 numeric
@attribute P3 numeric
@attribute Q3 numeric
@attribute R3 numeric
@attribute S3 numeric
@attribute T3 numeric
@attribute U3 numeric
@attribute V3 numeric
@attribute X3 numeric
@attribute Z3 numeric
@attribute A4 numeric
@attribute B4 numeric
@attribute C4 numeric
@attribute D4 numeric
@attribute E4 numeric
@attribute F4 numeric
@attribute G4 numeric
@attribute H4 numeric
@attribute I4 numeric
@attribute J4 numeric
@attribute L4 numeric
@attribute M4 numeric
@attribute N4 numeric
@attribute O4 numeric
@attribute P4 numeric
@attribute Q4 numeric
@attribute R4 numeric
@attribute S4 numeric
@attribute T4 numeric
@attribute U4 numeric
@attribute V4 numeric
@attribute X4 numeric
@attribute Z4 numeric
@attribute A5 numeric
@attribute B5 numeric
@attribute C5 numeric
@attribute D5 numeric
@attribute E5 numeric
@attribute F5 numeric
@attribute G5 numeric
@attribute H5 numeric
@attribute I5 numeric
@attribute J5 numeric
@attribute L5 numeric
@attribute class {alfa,AmaisB,AsobreB,beta,small}

@data
0.580247,0.029787,0.425287,0.287234,0.519231,0.13986,0.04943,0.282723,0.441624,0.320574,0.409639,0.090909,0.25974,0.094891,0.183784,0.520958,0.314554,0.512658,0.216667,0.243243,0.176912,0.357895,0.551724,0.404762,0.383562,0.416667,0.404624,0.102362,0.806916,0.56328,0.613281,0.88024,0.015528,0.373434,0.404018,0.63789,1,0.05,0.625,0.752778,0.838275,0.823529,0.40146,0.618026,0.346591,0.449857,0.361963,0.495522,0.057292,0.59375,0.694079,0.798658,1,0.015528,0.340852,0.341176,0.474545,0.972868,0.102362,0.806916,0.689956,0.666016,0.88024,0.636761,0.189474,0.549072,0.328612,0.445946,0.369444,0.079365,0.424594,0.506494,0.654472,0.983213,0.023529,0.387417,0.511983,0.655941,0.843931,0.216495,0.508637,0.630792,0.685221,1,0.81733,0,0.18267,0,0.609023,0,0.090437,0.265073,0.563147,0.808445,0.987,0,0,0,0,0,0.057692,0.03666,0.322259,0.578947,1,0.509506,0.471564,0.549072,0.305913,0.303983,0.486486,0.02381,0.373626,0.564356,0.606414,0.962162,0.039344,0.426901,0.544209,0.71129,0.885106,0.216495,0.508637,0.630792,0.685221,1,alfa
0.514403,0.029787,0.477011,0.111702,0.403846,0.241259,0.053232,0.293194,0.527919,0.430622,0.253012,0.482517,0.090909,0.306569,0.151351,0.251497,0.197183,0.56962,0.233333,0.252252,0.169415,0.547368,0.36092,0.438776,0.407534,0.400538,0.508671,0.07874,0.397695,0.458111,0.685547,0.874251,0.037267,0.493734,0.542411,0.764988,0.968468,0.022727,0.631098,0.747222,0.630728,1,0.441606,0.437768,0.551136,0.532951,0.346626,0.516418,0.026042,0.621875,0.618421,0.540268,1,0.080745,0.458647,0.462745,0.570909,0.972868,0.07874,0.43804,0.591703,0.685547,0.874251,0.531729,0.342105,0.517241,0.450425,0.584459,0.308333,0.060317,0.345708,0.422078,0.705285,0.983213,0.023529,0.599338,0.712418,0.668317,1,0.024742,0.433781,0.593423,0.760077,0.863736,0.886417,0,0.113583,0,0.684211,0,0.007277,0.223493,0.561077,0.801236,0.993,0,0,0,0,0,0.528846,0.521385,0.343854,0.263158,1,0.368821,0.675355,0.517241,0.560411,0.318658,0.483483,0.090476,0.322344,0.517327,0.638484,0.962162,0.019672,0.526316,0.559153,0.641935,1,0.024742,0.433781,0.593423,0.760077,0.863736,alfa
0.041152,0.042553,0.224138,0.367021,0.192308,0.206294,0.110266,0.361257,0.248731,0.282297,0.46988,0.202797,0.448052,0.284672,0.52973,0.413174,0.366197,0.803797,0.483333,0.09009,0.106447,0.486842,0.34023,0.554422,0.366438,0.634409,0.468208,0.149606,0.685879,0.597148,0.757812,0.94012,0.024845,0.461153,0.511161,0.695444,1,0.081818,0.454268,0.466667,0.560647,0.745098,0.5,0.420601,0.528409,0.426934,0.641104,0.471642,0.09375,0.440625,0.355263,0.45302,0.745098,0.024845,0.411028,0.409804,0.483636,1,0.149606,0.714697,0.753275,0.777344,0.94012,0.299781,0.523684,0.583554,0.314448,0.175676,0.716667,0.025397,0.334107,0.452381,0.802846,0.834532,0.109804,0.486755,0.448802,0.462871,1,0.156701,0.664107,0.675635,0.737044,0.978022,0.241218,0.358187,0.471897,0.285714,0.37594,0.59447,0.040541,0.081081,0.34472,0.494336,0.539,0.136853,0.232759,0.645435,0.810669,0.961,0.086538,0.446029,0.697674,0.724696,1,0.275665,0.732227,0.583554,0.375321,0.253669,0.654655,0.038095,0.377289,0.566832,0.606414,1,0.062295,0.345029,0.381071,0.616129,0.876596,0.156701,0.664107,0.675635,0.737044,0.978022,beta
0.238683,0,0.551724,0.101064,0.182692,0.202797,0,0.502618,0.583756,0.181818,0.228916,0.265734,0.376623,0.277372,0.621622,0.227545,0,0.727848,0.633333,0.342342,0.031484,0.747368,0.170115,0.465986,0.630137,0.521505,0.00578,0.224409,0.449568,0.613191,0.804688,1,0.47205,0.498747,0.363839,0.270983,0.567568,0.077273,0.237805,0.525,0.396226,0.751634,0.507299,0.266094,0.727273,0,0.481595,0.671642,0.088542,0.21875,0.358553,0.248322,0.751634,0.71118,0.641604,0.356863,0.230909,0.627907,0.224409,0.449568,0.751092,0.804688,1,0.28884,0.276316,0.771883,0.195467,0.537162,0.408333,0.666667,0.549884,0.642857,0.577236,1,0.223529,0.562914,0.494553,0.430693,0,0.035052,0.262956,0.415546,0.783109,0.958242,0.15808,0.47807,0.459016,0.571429,0.150376,0.631336,0.859667,0.859667,0.895445,0.930999,0.942,0.103448,0.165948,0.469214,0.664226,0.808,0.173077,0.395112,0.360465,0.265182,1,0.228137,0.623223,0.771883,0.167095,0.333333,0.648649,1,0.714286,0.735149,0.568513,1,0.121311,0.206628,0.635118,0.593548,0.838298,0.035052,0.262956,0.415546,0.783109,0.958242,beta
0.485597,0,0.373563,0.345745,0.519231,0.227273,0.041825,0.39267,0.548223,0.411483,0,0.223776,0.350649,0.080292,0.118919,0.449102,0.352113,0.411392,0.183333,0.099099,0.092954,0.426316,0.535632,0.340136,0.506849,0.448925,0.219653,0.082677,0.489914,0.68984,0.941406,1,0.093168,0.674185,0.513393,0.429257,0.662162,0.040909,0.417683,0.586111,0.857143,0.928105,0.273723,0.641631,0.411932,0.266476,0.404908,0.558209,0.046875,0.5375,0.638158,0.822148,0.928105,0.093168,0.701754,0.45098,0.316364,0.709302,0.082677,0.458213,0.796943,0.898438,1,0.612691,0.286842,0.424403,0.283286,0.425676,0.311111,0.231746,0.649652,0.497835,0.477642,0.820144,0.039216,0.463576,0.636166,0.913366,1,0.041237,0.236084,0.476831,0.68906,0.881319,0.302108,0.267544,0.483607,0,0.488722,0.400922,0.067568,0.122661,0.512422,0.575695,0.968,0.266164,0.301724,0.422505,0.674686,0.828,0.096154,0.498982,0.667774,0.621457,1,0.501901,0.592417,0.424403,0.190231,0.264151,0.555556,0.142857,0.802198,0.569307,0.311953,0.594595,0.032787,0.405458,0.562889,0.882258,1,0.041237,0.236084,0.476831,0.68906,0.881319,beta
0.148148,0,0.258621,0.143617,0.519231,0.248252,0.102662,0.324607,0.314721,0.172249,0.433735,0.314685,0.402597,0.19708,0.52973,0.479042,0.375587,0.392405,0.3,0.63964,0.121439,0.434211,0.581609,0.265306,0.55137,0.295699,0.430636,0.031496,0.380403,0.545455,0.785156,0.628743,0.10559,0.614035,0.741071,0.709832,1,0.113636,0.478659,0.258333,0.560647,0.823529,0.412409,0.519313,0.463068,0.449857,0.466258,0.474627,0.130208,0.60625,0.430921,0.634228,0.823529,0.10559,0.52381,0.405882,0.432727,1,0.031496,0.429395,0.668122,0.714844,0.628743,0.424508,0.147368,0.824934,0.206799,0.726351,0.344444,0.050794,0.484919,0.428571,0.589431,0.956835,0.137255,0.112583,0.071895,0.425743,1,0.014433,0.669866,0.778774,0.78119,0.920879,0.093677,0.391813,0.592506,0.257143,0.067669,0.456221,0.269231,0.278586,0.296066,0.313079,0.33,0.086207,0.220905,0.483015,0.672594,0.893,0.076923,0.358452,0.626246,0.633603,1,0.355513,0.417062,0.824934,0.293059,0.375262,0.621622,0.07619,0.282051,0.467822,0.472303,1,0.144262,0.325536,0.326276,0.614516,0.885106,0.014433,0.669866,0.778774,0.78119,0.920879,beta
0.090535,0.06383,0.252874,0.388298,0.211538,0.178322,0.08365,0.188482,0.182741,0.626794,0.698795,0.251748,0.428571,0.160584,0.194595,0.700599,0.2723,0.417722,0.483333,0.522523,0.158921,0.286842,0.501149,0.571429,0.318493,0.389785,0.650289,0.023622,0.363112,0.317291,0.585938,0.736527,0.062112,0.413534,0.709821,0.683453,0.932432,0.154545,0.82622,0.641667,0.830189,1,0.693431,0.484979,0.292614,0.653295,0.404908,0.370149,0.177083,0.55,0.440789,0.714765,1,0.062112,0.541353,0.652941,0.496364,0.94186,0.023622,0.363112,0.388646,0.585938,0.736527,0.380744,0.542105,0.551724,0.385269,0.496622,0.511111,0.085714,0.417633,0.658009,0.634146,0.964029,0.023529,0.625828,0.553377,0.707921,1,0.115464,0.289827,0.563528,0.75048,0.984615,0.162763,0.277778,0.615925,0.2,0.165414,0.442396,0.409563,0.432432,0.468944,0.970134,0.978,0.038793,0.126078,0.340764,0.404812,0.898,0.057692,0.391039,0.69103,0.619433,1,0.34981,0.668246,0.551724,0.395887,0.354298,0.573574,0.095238,0.461538,0.787129,0.600583,0.918919,0.019672,0.54191,0.474471,0.666129,1,0.115464,0.289827,0.563528,0.75048,0.984615,beta
0.226337,0.034043,0.270115,0.462766,0.375,0.328671,0.091255,0.371728,0.558376,0.186603,0.192771,0.328671,0.155844,0.284672,0.12973,0.42515,0.333333,0.550633,0.133333,0.351351,0.143928,0.565789,0.464368,0.265306,0.558219,0.475806,0.375723,0.149606,0.429395,0.299465,0.59375,0.904192,0.018634,0.669173,0.629464,0.784173,1,0.063636,0.643293,0.75,0.636119,0.947712,0.29562,0.487124,0.599432,0.467049,0.564417,0.573134,0.072917,0.484375,0.588816,0.681208,0.947712,0.018634,0.669173,0.552941,0.541818,1,0.149606,0.495677,0.469432,0.671875,0.904192,0.483589,0.336842,0.543767,0.348442,0.493243,0.427778,0.019048,0.454756,0.575758,0.713415,1,0.211765,0.496689,0.671024,0.683168,0.953757,0.028866,0.255278,0.521674,0.591171,0.964835,0.285714,0.252924,0.51171,0,0.473684,0.364055,0.073805,0.122661,0.227743,0.30793,0.661,0.398707,0.43319,0.761146,0.914226,0.953,0.067308,0.576375,0.598007,0.659919,1,0.346008,0.680095,0.543767,0.470437,0.30608,0.54955,0.028571,0.494505,0.658416,0.650146,1,0.177049,0.465887,0.530511,0.696774,0.965957,0.028866,0.255278,0.521674,0.591171,0.964835,beta
0.283951,0,0.568966,0.164894,0.365385,0.426573,0.030418,0.120419,0.502538,0.220096,0.180723,0.321678,0.051948,0.167883,0.081081,0.640719,0.323944,0.772152,0.133333,0.477477,0.149925,0.457895,0.595402,0.210884,0.636986,0.290323,0.401734,0.145669,0.455331,0.456328,0.748047,0.952096,0.018634,0.646617,0.526786,0.690647,1,0.095455,0.384146,0.705556,0.598383,0.653595,0.288321,0.613734,0.4375,0.469914,0.276074,0.668657,0.067708,0.36875,0.713816,0.677852,0.901961,0.018634,0.646617,0.433333,0.445455,1,0.145669,0.455331,0.644105,0.748047,0.952096,0.761488,0.189474,0.482759,0.393768,0.5,0.347222,0.019048,0.598608,0.54329,0.699187,1,0.086275,0.215232,0.503268,0.569307,0.693642,0.026804,0.261036,0.629297,0.831094,0.982418,0.152225,0.915205,0.114754,0,0.233083,0.709677,0.119543,0.142412,0.173913,0.2276,0.26,0.040948,0.411638,0.656051,0.838912,0.992,0.067308,0.274949,0.430233,0.441296,1,0.541825,0.490521,0.482759,0.367609,0.324948,0.438438,0.028571,0.692308,0.621287,0.629738,1,0.072131,0.300195,0.529265,0.622581,0.774468,0.026804,0.261036,0.629297,0.831094,0.982418,beta
0.304527,0.038298,0.413793,0.356383,0.269231,0.374126,0.053232,0.240838,0.258883,0.488038,0.253012,0.20979,0.253247,0.167883,0.351351,0.221557,0.361502,0.56962,0.15,0.333333,0.5997,0.447368,0.48046,0.394558,0.486301,0.336022,0.413295,0.015748,0.56196,0.43672,0.738281,0.988024,0,0.616541,0.732143,0.702638,1,0.031818,0.512195,0.555556,0.730458,0.96732,0.427007,0.527897,0.443182,0.444126,0.352761,0.507463,0.036458,0.515625,0.460526,0.64094,0.96732,0,0.634085,0.67451,0.556364,1,0.015748,0.481268,0.5131,0.734375,0.988024,0.544858,0.418421,0.450928,0.501416,0.425676,0.461111,0,0.610209,0.694805,0.731707,1,0.015686,0.31457,0.503268,0.655941,0.959538,0.049485,0.497121,0.591928,0.683301,0.989011,0.396956,0.282164,0.37822,0.542857,0.278195,0.364055,0.047817,0.257796,0.39441,0.624099,0.94,0.009698,0.149784,0.421444,0.682008,0.986,0.009615,0.533605,0.800664,0.793522,1,0.431559,0.656398,0.450928,0.503856,0.312369,0.531532,0,0.739927,0.834158,0.746356,1,0.013115,0.300195,0.424658,0.656452,0.940426,0.049485,0.497121,0.591928,0.683301,0.989011,AsobreB
0.465021,0.025532,0.304598,0.085106,0.240385,0.374126,0.106464,0.162304,0.096447,0.464115,0.036145,0.328671,0.201299,0.386861,0.189189,0.491018,0.516432,0.639241,0.15,0.279279,0.430285,0.221053,0.751724,0.285714,0.380137,0.217742,0.508671,0.007874,0.400576,0.529412,0.900391,0.964072,0.012422,0.588972,0.640625,0.621103,0.986486,0.131818,0.594512,0.533333,0.819407,1,0.288321,0.761803,0.241477,0.518625,0.171779,0.513433,0.036458,0.465625,0.394737,0.714765,1,0.012422,0.636591,0.594118,0.461818,0.988372,0.007874,0.409222,0.648472,0.90625,0.964072,0.7593,0.392105,0.254642,0.617564,0.280405,0.286111,0.003175,0.568445,0.621212,0.660569,0.992806,0.105882,0.453642,0.605664,0.772277,1,0.014433,0.232246,0.467862,0.834933,0.971429,0.279859,0.266082,0.507026,0.371429,0.330827,0.290323,0.199584,0.310811,0.465839,0.874356,0.991,0.033405,0.104526,0.487261,0.832636,0.965,0.019231,0.435845,0.614618,0.522267,1,0.598859,0.623223,0.254642,0.501285,0.199161,0.36036,0.004762,0.684982,0.735149,0.574344,0.983784,0.098361,0.434698,0.519303,0.770968,1,0.014433,0.232246,0.467862,0.834933,0.971429,AsobreB
0.345679,0.038298,0.517241,0.202128,0.442308,0.405594,0.144487,0.303665,0.279188,0.315789,0.204819,0.265734,0.318182,0.233577,0.248649,0.209581,0.230047,0.367089,0.716667,0.315315,0.472264,0.418421,0.526437,0.367347,0.582192,0.405914,0.367052,0.007874,0.596542,0.504456,0.646484,0.946108,0.046584,0.506266,0.633929,0.776978,0.986486,0.018182,0.54878,0.630556,0.733154,1,0.386861,0.523605,0.477273,0.378223,0.377301,0.585075,0.020833,0.49375,0.549342,0.667785,1,0.046584,0.506266,0.556863,0.538182,0.988372,0.007874,0.605187,0.617904,0.708984,0.964072,0.557987,0.226316,0.596817,0.254958,0.706081,0.475,0.047619,0.508121,0.595238,0.666667,0.992806,0.007843,0.307947,0.520697,0.628713,0.901734,0.020619,0.428023,0.663677,0.821497,0.986813,0.284543,0.165205,0.584309,0.342857,0.308271,0.18894,0.132017,0.267152,0.60766,0.76828,0.983,0.261853,0.548491,0.616773,0.855649,0.905,0.019231,0.250509,0.401993,0.536437,1,0.461977,0.488152,0.596817,0.251928,0.492662,0.540541,0.071429,0.666667,0.680693,0.641399,0.983784,0.006557,0.360624,0.483188,0.651613,1,0.020619,0.428023,0.663677,0.821497,0.986813,AsobreB
0.584362,0.038298,0.247126,0.297872,0.413462,0.36014,0.114068,0.157068,0.152284,0.430622,0.204819,0.146853,0.363636,0.437956,0.232432,0.311377,0.140845,0.518987,0.216667,0.468468,0.302849,0.3,0.662069,0.316327,0.410959,0.172043,0.552023,0.062992,0.668588,0.426025,0.644531,0.976048,0.034161,0.54386,0.674107,0.815348,1,0.009091,0.402439,0.661111,0.592992,0.941176,0.39781,0.630901,0.329545,0.633238,0.141104,0.501493,0.010417,0.46875,0.585526,0.479866,0.941176,0.034161,0.511278,0.556863,0.609091,1,0.062992,0.755043,0.598253,0.728516,0.976048,0.549234,0.447368,0.456233,0.626062,0.560811,0.327778,0.034921,0.473318,0.588745,0.804878,1,0.031373,0.463576,0.601307,0.660891,0.976879,0.004124,0.510557,0.64275,0.673704,0.942857,0.34192,0.188596,0.507026,0.257143,0.390977,0.276498,0.147609,0.361746,0.453416,0.857878,0.974,0.028017,0.088362,0.550955,0.736402,0.987,0.028846,0.374745,0.598007,0.582996,1,0.465779,0.606635,0.456233,0.557841,0.36478,0.414414,0.052381,0.556777,0.65099,0.708455,1,0.02623,0.37037,0.501868,0.654839,0.982979,0.004124,0.510557,0.64275,0.673704,0.942857,AsobreB
0.502058,0.051064,0.385057,0.271277,0.375,0.136364,0.106464,0.39267,0.218274,0.507177,0.192771,0.244755,0.227273,0.459854,0.318919,0.377246,0.14554,0.449367,0.066667,0.351351,0.334333,0.473684,0.418391,0.452381,0.40411,0.314516,0.5,0.027559,0.463977,0.545455,0.724609,0.928144,0.031056,0.511278,0.566964,0.803357,0.891892,0.009091,0.643293,0.708333,0.71159,1,0.49635,0.435622,0.508523,0.498567,0.328221,0.465672,0.010417,0.73125,0.523026,0.600671,1,0.031056,0.491228,0.413725,0.556364,0.906977,0.027559,0.472622,0.71179,0.755859,0.928144,0.448578,0.45,0.458886,0.424929,0.476351,0.358333,0.031746,0.491879,0.645022,0.745935,0.942446,0.027451,0.377483,0.671024,0.643564,1,0.004124,0.383877,0.569507,0.712092,0.973626,0.492974,0.247076,0.307963,0,0.62406,0.290323,0.016632,0.29106,0.582816,0.803296,1,0.207974,0.365302,0.563694,0.75,0.925,0.028846,0.334012,0.348837,0.595142,0.580645,0.346008,0.755924,0.458886,0.496144,0.295597,0.474474,0.047619,0.52381,0.611386,0.638484,0.87027,0.022951,0.502924,0.58406,0.690323,1,0.004124,0.383877,0.569507,0.712092,0.973626,AsobreB
0.255144,0.034043,0.402299,0.393617,0.201923,0.216783,0.095057,0.497382,0.208122,0.315789,0.301205,0.202797,0.214286,0.357664,0.356757,0.371257,0.366197,0.468354,0.55,0.261261,0.317841,0.5,0.4,0.445578,0.592466,0.36828,0.378613,0.011811,0.608069,0.520499,0.765625,1,0.018634,0.47619,0.569196,0.690647,0.981982,0.045455,0.579268,0.705556,0.760108,0.947712,0.452555,0.446352,0.53125,0.340974,0.361963,0.58806,0.03125,0.56875,0.625,0.604027,0.947712,0.059006,0.486216,0.5,0.536364,0.984496,0.011811,0.585014,0.637555,0.742188,1,0.47046,0.342105,0.488064,0.351275,0.405405,0.55,0.060317,0.459397,0.580087,0.707317,0.990408,0.058824,0.400662,0.535948,0.727723,1,0.004124,0.464491,0.715994,0.681382,0.982418,0.371194,0.192982,0.474239,0.114286,0.526316,0.285714,0.111227,0.265073,0.477226,0.809475,0.988,0.017241,0.079741,0.367304,0.6841,0.938,0.028846,0.372709,0.574751,0.589069,1,0.353612,0.720379,0.488064,0.457584,0.320755,0.606607,0.090476,0.487179,0.631188,0.664723,0.978378,0.036066,0.417154,0.491905,0.725806,1,0.004124,0.464491,0.715994,0.681382,0.982418,AsobreB
0.209877,0.085106,0.471264,0.409574,0.586538,0.230769,0.038023,0.403141,0.441624,0.368421,0.180723,0.216783,0.233766,0.29927,0.356757,0.461078,0.14554,0.487342,0,0.18018,0.247376,0.642105,0.264368,0.465986,0.513699,0.510753,0.254335,0.11811,0.763689,0.645276,0.806641,0.94012,0.009317,0.328321,0.290179,0.609113,0.977477,0.059091,0.713415,0.672222,0.679245,1,0.441606,0.369099,0.642045,0.272206,0.503067,0.537313,0.067708,0.659375,0.598684,0.651007,1,0.009317,0.200501,0.254902,0.452727,0.98062,0.11811,0.763689,0.779476,0.796875,0.94012,0.411379,0.405263,0.543767,0.33711,0.5,0.488889,0.025397,0.387471,0.480519,0.680894,0.98801,0.015686,0.334437,0.422658,0.492574,1,0.026804,0.545106,0.729447,0.796545,0.967033,0.693208,0.216374,0.133489,0.142857,0.578947,0.211982,0.111227,0.323285,0.570393,0.814624,0.995,0.049569,0.082974,0.503185,0.629707,0.898,0.038462,0.083503,0.297342,0.368421,1,0.330798,0.699052,0.543767,0.401028,0.320755,0.600601,0.014286,0.274725,0.497525,0.588921,0.972973,0.114754,0.500975,0.452055,0.662903,1,0.026804,0.545106,0.729447,0.796545,0.967033,AsobreB
0.465021,0,0.471264,0.462766,0.298077,0.178322,0.079848,0.376963,0.340102,0.636364,0.180723,0.286713,0.201299,0.226277,0.194595,0.245509,0.215962,0.291139,0.25,0.369369,0.245877,0.539474,0.386207,0.418367,0.554795,0.416667,0.601156,0.098425,0.622478,0.559715,0.824219,1,0.040373,0.52381,0.546875,0.642686,0.905405,0.013636,0.530488,0.552778,0.592992,0.934641,0.467153,0.416309,0.559659,0.627507,0.444785,0.495522,0.015625,0.51875,0.457237,0.439597,0.934641,0.040373,0.473684,0.409804,0.478182,0.918605,0.098425,0.783862,0.707424,0.824219,1,0.47046,0.436842,0.453581,0.543909,0.570946,0.363889,0.04127,0.424594,0.530303,0.638211,0.964029,0.015686,0.423841,0.481481,0.727723,0.971098,0.039175,0.596929,0.763827,0.744722,1,0.558548,0.165205,0.309133,0.285714,0.466165,0.18894,0.058212,0.388773,0.626294,0.855819,0.964,0.038793,0.16056,0.278132,0.316946,0.769,0.038462,0.439919,0.598007,0.497976,1,0.334601,0.774882,0.453581,0.550129,0.36478,0.465465,0.061905,0.446886,0.517327,0.542274,0.918919,0.013115,0.403509,0.493151,0.701613,0.978723,0.039175,0.596929,0.763827,0.744722,1,AsobreB
0.205761,0,0.402299,0.319149,0.288462,0.20979,0.076046,0.471204,0.35533,0.574163,0.240964,0.34965,0.324675,0.437956,0.27027,0.299401,0.328638,0.379747,0,0.18018,0.103448,0.581579,0.331034,0.442177,0.380137,0.543011,0.511561,0.153543,0.530259,0.634581,0.708984,0.760479,0.055901,0.496241,0.620536,0.827338,1,0.036364,0.588415,0.463889,0.463612,0.934641,0.416058,0.412017,0.605114,0.524355,0.53681,0.423881,0.041667,0.578125,0.417763,0.5,0.934641,0.055901,0.571429,0.545098,0.618182,1,0.114173,0.386167,0.71179,0.669922,0.760479,0.398249,0.518421,0.411141,0.640227,0.456081,0.369444,0.057143,0.459397,0.601732,0.672764,0.952038,0.192157,0.602649,0.751634,0.767327,1,0.016495,0.236084,0.406577,0.458733,0.912088,0.175644,0.555556,0.379391,0,0.300752,0.465438,0.259875,0.280665,0.320911,0.720906,0.74,0.161638,0.452586,0.583864,0.868201,0.95,0.086538,0.10998,0.385382,0.635628,1,0.307985,0.845972,0.411141,0.701799,0.24109,0.546547,0.085714,0.501832,0.688119,0.766764,1,0.160656,0.430799,0.49066,0.654839,0.957447,0.016495,0.236084,0.406577,0.458733,0.912088,AmaisB
0.349794,0.242553,0.488506,0.303191,0.086538,0.262238,0.072243,0.298429,0.142132,0.272727,0.337349,0.265734,0.246753,0.277372,0.254054,0.39521,0.220657,0.835443,0.15,0.252252,0.112444,0.402632,0.418391,0.540816,0.407534,0.400538,0.578035,0.070866,0.354467,0.647059,0.794922,0.946108,0.021739,0.441103,0.410714,0.335731,0.828829,0.118182,0.631098,0.708333,0.846361,1,0.551095,0.478541,0.409091,0.432665,0.368098,0.507463,0.135417,0.621875,0.519737,0.808725,1,0.021739,0.533835,0.360784,0.261818,0.852713,0.070866,0.354467,0.770742,0.757812,0.946108,0.525164,0.557895,0.30504,0.560907,0.293919,0.447222,0.022222,0.364269,0.357143,0.398374,0.932854,0.105882,0.546358,0.803922,0.772277,0.947977,0.035052,0.184261,0.617339,0.573896,1,0.187354,0.233918,0.624122,0,0.285714,0.437788,0.225572,0.254678,0.292961,0.661174,0.689,0.030172,0.132543,0.501062,0.819038,0.943,0.076923,0.501018,0.566445,0.643725,1,0.503802,0.696682,0.30504,0.521851,0.201258,0.543544,0.033333,0.593407,0.502475,0.556851,0.848649,0.088525,0.45809,0.645081,0.754839,0.961702,0.035052,0.184261,0.617339,0.573896,1,AmaisB
0.259259,0.042553,0.37931,0.260638,0.403846,0.230769,0.079848,0.366492,0.335025,0.449761,0.373494,0.314685,0.337662,0.277372,0.318919,0.293413,0.230047,0.373418,0.516667,0.342342,0.383808,0.486842,0.372414,0.503401,0.359589,0.446237,0.488439,0.007874,0.510086,0.499109,0.724609,0.982036,0.015528,0.461153,0.546875,0.796163,0.954955,0.1,0.655488,0.702778,0.684636,1,0.547445,0.409871,0.505682,0.52149,0.47546,0.441791,0.041667,0.646875,0.625,0.620805,1,0.015528,0.461153,0.472549,0.594545,0.96124,0.007874,0.510086,0.633188,0.732422,0.982036,0.382932,0.381579,0.62069,0.371105,0.560811,0.491667,0.015873,0.426914,0.545455,0.768293,0.976019,0.05098,0.370861,0.527233,0.658416,1,0.002062,0.508637,0.690583,0.731286,0.993407,0.432084,0.168129,0.433255,0.2,0.421053,0.258065,0.054054,0.256757,0.624224,0.77137,0.902,0.018319,0.417026,0.550955,0.721757,0.99,0.019231,0.311609,0.456811,0.676113,1,0.31749,0.64455,0.62069,0.460154,0.339623,0.630631,0.02381,0.450549,0.606436,0.696793,0.945946,0.042623,0.384016,0.491905,0.669355,1,0.002062,0.508637,0.690583,0.731286,0.993407,AmaisB
